name,lat,lon,darkness_value,falchi_category,reachable_from_city,addr_city
Švédská skála,49.7137,17.7544,0.14049790799617767,Modrá (Mírné znečištění),koprivnice_60min,Unknown
Vyhlídka na zvonici,49.492,18.2227,0.15610027313232422,Modrá (Mírné znečištění),koprivnice_60min,Unknown
Vyhlídka od hotelu Radegast,49.4891,18.2252,0.1521512120962143,Modrá (Mírné znečištění),koprivnice_60min,Unknown
Výhled na Beskydy,49.6306,17.7128,0.1482616811990738,Modrá (Mírné znečištění),koprivnice_60min,Unknown
Vyhlídka U jelena,49.6215,17.6207,0.1308652013540268,Modrá (Mírné znečištění),koprivnice_60min,Unknown
Orlí skála,49.7232,17.7316,0.12130528688430786,Modrá (Mírné znečištění),koprivnice_60min,Unknown
Cyrilka,49.4849,18.2612,0.1313445121049881,Modrá (Mírné znečištění),koprivnice_60min,Unknown
Vyhlídka Havlova skála,49.9098,13.5526,0.10514713823795319,Modrá (Mírné znečištění),Plzeň,Unknown
Na Plazu,49.9385,13.6558,0.08215794712305069,Modrá (Mírné znečištění),Plzeň,Unknown
Jindřichova skála,49.768,13.8818,0.10527028143405914,Modrá (Mírné znečištění),Plzeň,Unknown
Hradiště,49.8113,13.6178,0.14851918816566467,Modrá (Mírné znečištění),Plzeň,Unknown
Krašov,49.9489,13.5887,0.08416201174259186,Modrá (Mírné znečištění),Plzeň,Unknown
Bílá skála,49.8216,13.6506,0.11881636083126068,Modrá (Mírné znečištění),Plzeň,Unknown
Nad Marastkem,49.5928,13.7284,0.06587176024913788,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Výhled na Měšno,49.6514,13.6284,0.12177745252847672,Modrá (Mírné znečištění),Plzeň,Unknown
pozorovatelna Pohraniční stráže,49.6735,12.5446,0.11403624713420868,Modrá (Mírné znečištění),Plzeň,Unknown
Příkosická vyhlídka,49.6647,13.6442,0.12881706655025482,Modrá (Mírné znečištění),Plzeň,Unknown
Vyhlídka na Šumavu,49.4353,13.6594,0.07145732641220093,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Vyhlídka na Žďár,49.7291,13.6891,0.15793758630752563,Modrá (Mírné znečištění),Plzeň,Unknown
Skalní vyhlídka z Vlče na Strašice,49.7227,13.7266,0.11647933721542358,Modrá (Mírné znečištění),Plzeň,Unknown
Chlumská hora,49.9997,13.2321,0.07801762223243713,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Vyhlídka Na Plazích,49.9674,13.706,0.07369590550661087,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Chlumská hora,50.0055,13.2053,0.06161544471979141,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Černá skála,49.8162,13.6376,0.13112331926822662,Modrá (Mírné znečištění),Plzeň,Unknown
Vyhlídkový altán,49.9018,12.7808,0.10036378353834152,Modrá (Mírné znečištění),Plzeň,Unknown
Světovina,49.8683,13.7423,0.13862383365631104,Modrá (Mírné znečištění),Plzeň,Unknown
Goethova vyhlídka,49.8124,12.8523,0.07850325852632523,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Velký kámen,49.7282,13.7368,0.11478675901889801,Modrá (Mírné znečištění),Plzeň,Unknown
Výhled na Liblín,49.9196,13.5569,0.10539831221103668,Modrá (Mírné znečištění),Plzeň,Unknown
Těnovická vyhlídka,49.6247,13.6344,0.11026113480329514,Modrá (Mírné znečištění),Plzeň,Unknown
Vyhlídka Dominiky Kolowrat Krakovské,49.6298,12.6,0.06278671324253082,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Hraběcí kříž,50.0399,13.2961,0.05812970921397209,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Karvánka,49.9141,13.529,0.11120280623435974,Modrá (Mírné znečištění),Plzeň,Unknown
skalní vyhlídka Pavučina,49.9309,13.5573,0.10647722333669662,Modrá (Mírné znečištění),Plzeň,Unknown
Vyhlídka pod Bukovou horou,49.5288,13.5499,0.09824881702661514,Modrá (Mírné znečištění),Plzeň,Unknown
Výhled na Kamenec,49.8825,13.5974,0.11216229200363159,Modrá (Mírné znečištění),Plzeň,Unknown
Všekarská vyhlídka,49.6079,13.0447,0.1111559346318245,Modrá (Mírné znečištění),Plzeň,Unknown
Vyhlídka Pohoří,49.3503,13.1488,0.09591155499219894,Modrá (Mírné znečištění),Plzeň,Unknown
Oskarova vyhlídka,49.9689,13.7812,0.0844428688287735,Modrá (Mírné znečištění),Plzeň,Unknown
Na Floriánu,49.8496,13.6076,0.1528353989124298,Modrá (Mírné znečištění),Plzeň,Unknown
Vyhlídka Antonína Bárty,49.5255,13.6653,0.07931285351514816,Tmavě modrá (Slabé znečištění),Plzeň,Unknown
Babylon,49.3848,16.3598,0.13611213862895966,Modrá (Mírné znečištění),brno_60min,Unknown
Vyhlídka Nad Soutěskou,48.8648,16.6432,0.1526152491569519,Modrá (Mírné znečištění),brno_60min,Unknown
Malá skála,49.1364,16.2467,0.15204501152038574,Modrá (Mírné znečištění),brno_60min,Unknown
Wilsonova vyhlídka,49.1615,16.0898,0.1350226253271103,Modrá (Mírné znečištění),brno_60min,Unknown
vyhlídka u Heřmanova (608m n.m.),49.3765,16.1853,0.10333202034235,Modrá (Mírné znečištění),brno_60min,Unknown
Na babách,49.0994,16.2237,0.1567055881023407,Modrá (Mírné znečištění),brno_60min,Unknown
Velký kačer,49.1016,16.2459,0.1455267071723938,Modrá (Mírné znečištění),brno_60min,Unknown
Velká skála,49.1024,16.2407,0.14912591874599457,Modrá (Mírné znečištění),brno_60min,Unknown
Helišova skála,49.4125,16.7587,0.15979613363742828,Modrá (Mírné znečištění),brno_60min,Unknown
Pavlov,48.872,16.6556,0.1556442379951477,Modrá (Mírné znečištění),brno_60min,Unknown
Zatopený mlýn,49.133,16.1006,0.14423899352550507,Modrá (Mírné znečištění),brno_60min,Unknown
Magdalenina skála,49.1403,16.2362,0.14758095145225525,Modrá (Mírné znečištění),brno_60min,Unknown
Krahulcova vyhlídka,49.463,16.7202,0.15683422982692719,Modrá (Mírné znečištění),brno_60min,Unknown
Kamenný stůl,49.2223,17.2526,0.15473678708076477,Modrá (Mírné znečištění),brno_60min,Unknown
Velká Baba,49.0993,16.2253,0.15235775709152222,Modrá (Mírné znečištění),brno_60min,Unknown
Skalní vyhlídka,49.4484,16.3205,0.11336350440979004,Modrá (Mírné znečištění),brno_60min,Unknown
Výhled na vilu Mittrovských,49.4519,16.323,0.11336350440979004,Modrá (Mírné znečištění),brno_60min,Unknown
Výří skála,49.45,16.3021,0.10273100435733795,Modrá (Mírné znečištění),brno_60min,Unknown
Pochopova skála,49.3507,16.2837,0.11748486012220383,Modrá (Mírné znečištění),brno_60min,Unknown
Pochopova skála,49.3505,16.2835,0.11748486012220383,Modrá (Mírné znečištění),brno_60min,Unknown
Sochorská skála,49.3641,16.2829,0.11101548373699188,Modrá (Mírné znečištění),brno_60min,Unknown
Vyhlídkové místo Kamínky,49.4813,16.512,0.14679008722305298,Modrá (Mírné znečištění),brno_60min,Unknown
Dvořákova vyhlídka,49.1718,16.0462,0.12007855623960495,Modrá (Mírné znečištění),brno_60min,Unknown
Amorova vyhlídka,49.3552,16.3492,0.1520197093486786,Modrá (Mírné znečištění),brno_60min,Unknown
Sněžník,49.276,14.8952,0.0806737169623375,Modrá (Mírné znečištění),České Budějovice,Unknown
Vožický výhled,49.5323,14.8145,0.13567353785037994,Modrá (Mírné znečištění),České Budějovice,Unknown
Lipno Panorama,48.7164,14.0793,0.050792496651411057,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Helfenburk,49.1362,14.0067,0.07257965952157974,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Jelení skok,49.1032,14.4656,0.1469142735004425,Modrá (Mírné znečištění),České Budějovice,Unknown
Vyhlídka Oldřicha Fencla,48.8436,14.5572,0.12161780148744583,Modrá (Mírné znečištění),České Budějovice,Unknown
Hasičská vyhlídka,49.1715,14.2583,0.12158701568841934,Modrá (Mírné znečištění),České Budějovice,Unknown
Kraví pole,49.0118,14.0931,0.06823241710662842,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Šumavská vyhlídka,49.1678,14.0913,0.09036731719970703,Modrá (Mírné znečištění),České Budějovice,Unknown
vyhlídková terasa,49.2257,14.1275,0.10387148708105087,Modrá (Mírné znečištění),České Budějovice,Unknown
Nad Vaněčkem,48.6568,14.5991,0.04661041870713234,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
U Ludvických Hor,48.6598,14.6008,0.04466667026281357,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Malonty U Jákla,48.6822,14.588,0.07335680723190308,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Kraví hora,48.634,14.3203,0.07722127437591553,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Vyhlídka u altánku,49.5431,14.6063,0.08151115477085114,Modrá (Mírné znečištění),České Budějovice,Unknown
Vyhlídka pana Šalamouna,48.6538,14.3655,0.07203938066959381,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Kuhberg -  Kraví Hora,48.634,14.3203,0.07722127437591553,Tmavě modrá (Slabé znečištění),České Budějovice,Unknown
Ve smrčí,49.1663,14.5544,0.12275195866823196,Modrá (Mírné znečištění),České Budějovice,Unknown
Matějčkova vyhlídka,48.7403,14.422,0.08877468854188919,Modrá (Mírné znečištění),České Budějovice,Unknown
svatý Jan Nepomucký,49.7467,14.3641,0.11481145769357681,Modrá (Mírné znečištění),Příbram,Unknown
Nad podkovou,49.6273,14.2022,0.08618040382862091,Modrá (Mírné znečištění),Příbram,Unknown
Pozorovatelny,49.7626,13.9235,0.11068519949913025,Modrá (Mírné znečištění),Příbram,Unknown
Pozorovatelny,49.7637,13.9265,0.1142907440662384,Modrá (Mírné znečištění),Příbram,Unknown
Jindřichova skála,49.768,13.8818,0.10527028143405914,Modrá (Mírné znečištění),Příbram,Unknown
Dopadová plocha,49.7256,13.8675,0.08769601583480835,Modrá (Mírné znečištění),Příbram,Unknown
Hradiště,49.8113,13.6178,0.14851918816566467,Modrá (Mírné znečištění),Příbram,Unknown
Bílá skála,49.8216,13.6506,0.11881636083126068,Modrá (Mírné znečištění),Příbram,Unknown
Albertovy skály,49.7254,14.3681,0.10729945451021194,Modrá (Mírné znečištění),Příbram,Unknown
Bartůňkova vyhlídka,49.7213,14.3672,0.10729945451021194,Modrá (Mírné znečištění),Příbram,Unknown
Vyhlídka Opata Zaorala,49.7398,14.4044,0.10691332817077637,Modrá (Mírné znečištění),Příbram,Unknown
Vyhlídka U Rybárny,49.3866,14.1683,0.09155821800231934,Modrá (Mírné znečištění),Příbram,Unknown
Vyhlídka Srdce,49.6656,14.2476,0.09554378688335419,Modrá (Mírné znečištění),Příbram,Unknown
Nad Marastkem,49.5928,13.7284,0.06587176024913788,Tmavě modrá (Slabé znečištění),Příbram,Unknown
Výhled na Měšno,49.6514,13.6284,0.12177745252847672,Modrá (Mírné znečištění),Příbram,Unknown
Krkavčí skála,49.41,14.1639,0.07215642184019089,Tmavě modrá (Slabé znečištění),Příbram,Unknown
Příkosická vyhlídka,49.6647,13.6442,0.12881706655025482,Modrá (Mírné znečištění),Příbram,Unknown
Vyhlídka na Žďár,49.7291,13.6891,0.15793758630752563,Modrá (Mírné znečištění),Příbram,Unknown
Skalní vyhlídka z Vlče na Strašice,49.7227,13.7266,0.11647933721542358,Modrá (Mírné znečištění),Příbram,Unknown
Hasičská vyhlídka,49.1715,14.2583,0.12158701568841934,Modrá (Mírné znečištění),Příbram,Unknown
Vyhlídka u Sedlčan,49.634,14.4654,0.10504273325204849,Modrá (Mírné znečištění),Příbram,Unknown
Malý Tok - Vyhlídka,49.6536,13.8459,0.08543869107961655,Modrá (Mírné znečištění),Příbram,Unknown
Čákova vyhlídka,49.6552,13.8175,0.07690808922052383,Tmavě modrá (Slabé znečištění),Příbram,Unknown
Černá skála,49.8162,13.6376,0.13112331926822662,Modrá (Mírné znečištění),Příbram,Unknown
9-StoneStand,49.4488,13.8403,0.1009213775396347,Modrá (Mírné znečištění),Příbram,Unknown
Vyhlídka Homolka,49.7998,14.4366,0.1580919772386551,Modrá (Mírné znečištění),Příbram,Unknown
Světovina,49.8683,13.7423,0.13862383365631104,Modrá (Mírné znečištění),Příbram,Unknown
Velký kámen,49.7282,13.7368,0.11478675901889801,Modrá (Mírné znečištění),Příbram,Unknown
Šumavská vyhlídka,49.1678,14.0913,0.09036731719970703,Modrá (Mírné znečištění),Příbram,Unknown
Třitrubecká vyhlídka,49.7038,13.7845,0.08033733814954758,Modrá (Mírné znečištění),Příbram,Unknown
Voltušská vyhlídka,49.5841,13.8396,0.07990755140781403,Tmavě modrá (Slabé znečištění),Příbram,Unknown
Těnovická vyhlídka,49.6247,13.6344,0.11026113480329514,Modrá (Mírné znečištění),Příbram,Unknown
Svatý jezevčík,49.7317,13.8686,0.08922191709280014,Modrá (Mírné znečištění),Příbram,Unknown
Chlukov,49.7148,13.7862,0.08763444423675537,Modrá (Mírné znečištění),Příbram,Unknown
vyhlídková terasa,49.2257,14.1275,0.10387148708105087,Modrá (Mírné znečištění),Příbram,Unknown
jihovýchodní výhled,49.5723,14.0278,0.08734533935785294,Modrá (Mírné znečištění),Příbram,Unknown
severozápadní výhled,49.5739,14.0265,0.08734533935785294,Modrá (Mírné znečištění),Příbram,Unknown
Na Vlčí skále,49.438,14.1984,0.05956120789051056,Tmavě modrá (Slabé znečištění),Příbram,Unknown
Na Floriánu,49.8496,13.6076,0.1528353989124298,Modrá (Mírné znečištění),Příbram,Unknown
Bílá skála,49.5773,13.8434,0.07710528373718262,Tmavě modrá (Slabé znečištění),Příbram,Unknown
U Drtiče,49.5747,13.8441,0.07710528373718262,Tmavě modrá (Slabé znečištění),Příbram,Unknown
Vyhlídka Antonína Bárty,49.5255,13.6653,0.07931285351514816,Tmavě modrá (Slabé znečištění),Příbram,Unknown
