name,lat,lon
Rozhledna na Svatém kopečku,50.3841,13.2578
Unnamed POI,49.3998,16.7677
Unnamed POI,49.402,16.7764
Unnamed POI,50.7106,14.2118
Unnamed POI,49.4989,16.945
Unnamed POI,49.5781,16.8702
Unnamed POI,49.5863,16.8763
Unnamed POI,49.5915,16.884
Unnamed POI,49.6038,16.8918
Unnamed POI,49.6255,16.4152
Unnamed POI,50.1492,17.3193
Unnamed POI,49.2024,17.7564
Unnamed POI,49.4458,16.8455
Unnamed POI,49.4766,16.855
Unnamed POI,49.6242,16.707
Unnamed POI,49.6328,16.7088
Unnamed POI,49.83,18.285
Unnamed POI,49.2164,15.8864
Vyhlídka Na Plazích,49.9674,13.706
Unnamed POI,49.6482,18.4149
Unnamed POI,49.6566,18.4149
Unnamed POI,50.0314,14.3151
Unnamed POI,50.7706,14.6013
Unnamed POI,50.032,14.3243
Unnamed POI,49.5481,16.9279
Unnamed POI,50.0315,14.3241
Unnamed POI,50.0322,14.322
Unnamed POI,50.0313,14.3332
Unnamed POI,50.6241,14.6202
Unnamed POI,50.6304,14.6084
Unnamed POI,49.4955,16.9381
Unnamed POI,49.499,16.9082
Unnamed POI,49.5223,16.8783
Unnamed POI,49.4636,16.7201
Unnamed POI,49.4841,16.7367
Unnamed POI,49.4881,16.727
Kunětická hora,50.0799,15.8132
Unnamed POI,49.5457,16.8584
Unnamed POI,49.5537,16.8602
Unnamed POI,49.5607,16.8578
Unnamed POI,50.2113,16.2431
Unnamed POI,50.1558,17.0206
Unnamed POI,49.524,16.7629
Vyhlídková věž děkanského kostela Proměnění Páně,49.4146,14.6584
Unnamed POI,50.5377,13.7259
Unnamed POI,50.5377,13.7263
Unnamed POI,50.3238,15.139
Nízký Jeseník,49.9725,17.4401
Unnamed POI,50.801,14.4767
Unnamed POI,48.997,13.9965
Unnamed POI,49.6766,16.9507
Unnamed POI,49.6942,16.9132
Orlík,49.5652,15.4104
Unnamed POI,49.6465,18.5627
Výhled na Janoslavice,49.8485,16.9822
Unnamed POI,50.2365,17.3836
Unnamed POI,49.5126,16.6823
Unnamed POI,49.5372,16.7203
Unnamed POI,50.8272,14.6704
Unnamed POI,49.5648,17.1627
Unnamed POI,49.5937,17.2539
Unnamed POI,49.5947,17.256
Unnamed POI,50.2566,17.149
Unnamed POI,49.4438,16.7159
Unnamed POI,49.4842,16.6539
Unnamed POI,49.487,16.6613
Unnamed POI,49.5047,16.7287
Unnamed POI,50.0488,14.3348
Unnamed POI,49.7086,14.6997
Vyhlídka,50.609,14.2795
Unnamed POI,49.6231,16.409
Unnamed POI,49.9456,14.7297
Unnamed POI,50.5258,15.068
Unnamed POI,49.9481,15.2674
Unnamed POI,49.2166,15.8745
Unnamed POI,49.2174,15.8826
Unnamed POI,49.2134,15.8873
Unnamed POI,49.9967,16.4571
Sřed Moravy,49.3856,17.1229
Unnamed POI,49.3878,17.1223
Unnamed POI,49.8517,13.503
Unnamed POI,49.8575,13.5104
Unnamed POI,49.5868,18.8231
vyhlídková věž Lomnice,49.0954,14.7146
Na Skále,49.5613,13.6674
Unnamed POI,49.2878,14.4715
rozhledna Cibulka,50.2369,12.5578
Unnamed POI,49.481,16.6631
Baronova vyhlídka,50.6095,16.1132
Unnamed POI,50.6138,16.1032
vyhlídka u Heřmanova (608m n.m.),49.3765,16.1853
Unnamed POI,49.5917,16.8961
Unnamed POI,50.7247,14.6029
Unnamed POI,50.7252,14.5998
Unnamed POI,50.7251,14.6011
Unnamed POI,50.7251,14.6017
Markoušovická rozhledna,50.5755,16.0124
Unnamed POI,49.4552,17.4508
Unnamed POI,48.8247,14.3498
Unnamed POI,50.9238,14.4534
Unnamed POI,49.7213,17.4613
Rozhledna - Stráž Františka Josefa,50.6372,13.8338
Unnamed POI,48.8453,16.6404
Unnamed POI,48.8455,16.6404
Husníkova vyhlídka,50.6296,15.1985
Kde domov můj,50.6298,15.1986
Kinského,50.6305,15.1992
Vyhlídka Kde domov muj,50.6299,15.1986
Besedická,50.6274,15.2072
Unnamed POI,49.108,13.6329
Kámen,49.8931,14.4067
Unnamed POI,50.3517,14.4721
Unnamed POI,49.3937,13.2743
Unnamed POI,49.3951,13.267
Unnamed POI,49.6623,16.7839
Unnamed POI,49.6657,16.8156
Unnamed POI,50.6376,15.2561
Unnamed POI,50.1111,14.4347
Unnamed POI,49.6543,16.8236
Unnamed POI,49.6853,16.8153
Unnamed POI,49.6938,16.7979
Unnamed POI,49.7011,16.7965
Unnamed POI,50.5021,15.208
Vyhlídka Na Bezděz,50.553,15.1205
Unnamed POI,50.5476,15.7318
Unnamed POI,50.5536,15.7345
Unnamed POI,50.487,13.5799
Unnamed POI,49.8894,15.4806
Unnamed POI,50.1314,17.1899
Unnamed POI,50.1422,17.1822
Unnamed POI,50.1315,17.1738
Unnamed POI,49.6506,18.548
Unnamed POI,50.1682,17.2658
Na Kose,50.7249,15.7748
Unnamed POI,50.6122,14.284
Unnamed POI,50.0911,14.4046
Chvalovka,49.2235,16.4961
Unnamed POI,49.2881,16.3486
Unnamed POI,49.3007,16.3452
Unnamed POI,50.5541,13.8796
Unnamed POI,49.3128,16.3522
Unnamed POI,49.3261,16.3408
Pohanské kameny,50.9714,15.0211
Unnamed POI,49.4527,17.0091
Vyhlídkový altán,50.6849,15.4043
Unnamed POI,50.7935,14.354
výhled na Českosaské Švýcarsko,50.7644,14.3755
vyhlídka,50.7553,14.3712
vyhlídka,50.7482,14.366
vyhlídka Liščí Hory,50.7323,14.357
Unnamed POI,50.7364,14.3671
vyhlídka,50.7247,14.3633
Unnamed POI,50.7395,14.3646
Rozhledna Špičák,49.173,13.2084
Masarykova vyhlídka,49.2168,15.8846
Unnamed POI,49.9237,14.3703
Unnamed POI,49.9213,14.3723
Unnamed POI,50.5327,15.0342
Unnamed POI,50.5309,15.0325
Unnamed POI,50.5344,15.0439
Unnamed POI,49.6364,16.2196
Unnamed POI,49.2562,17.6563
rozhledna Kostelní Hlavno,50.2616,14.7029
Unnamed POI,49.9462,14.1557
Unnamed POI,49.5817,18.3959
Unnamed POI,50.6906,14.2868
výhled na Sedlo,50.6897,14.2833
Unnamed POI,50.6907,14.2847
Unnamed POI,50.6908,14.2824
Unnamed POI,49.7247,17.6306
Unnamed POI,50.7363,14.5264
Unnamed POI,50.0682,14.4293
Unnamed POI,50.078,14.3899
Unnamed POI,50.0882,14.448
Unnamed POI,50.0939,14.4141
Unnamed POI,50.0513,14.4045
Unnamed POI,50.0632,14.4291
Unnamed POI,50.0691,14.4451
Vyhlídka Alexeje Navalného,50.1046,14.4147
Unnamed POI,50.118,14.414
Unnamed POI,50.1186,14.4012
Baba,50.1188,14.3907
Unnamed POI,50.0936,14.4075
Unnamed POI,50.0675,14.4259
Unnamed POI,50.1522,16.8337
Rozhledna na Medvědí hoře,50.0865,17.1394
Unnamed POI,50.0246,14.4977
vyhlídka nad soutěskou,50.8003,14.3626
Unnamed POI,50.068,14.4319
Unnamed POI,50.6922,13.8659
Unnamed POI,50.6933,13.8753
Unnamed POI,49.8054,14.0613
Unnamed POI,49.4247,16.6605
Unnamed POI,49.4309,16.6436
Unnamed POI,49.4334,16.6554
Unnamed POI,49.4355,16.6592
Unnamed POI,49.7687,16.6818
Unnamed POI,50.7742,14.5449
Unnamed POI,50.7744,14.546
Unnamed POI,49.1044,13.5913
Unnamed POI,49.1038,13.5438
Unnamed POI,49.2194,16.4825
Unnamed POI,49.2133,16.475
Unnamed POI,50.1244,14.4374
Unnamed POI,50.6987,14.6256
Unnamed POI,50.0471,14.4199
Unnamed POI,50.9267,14.4226
Unnamed POI,50.932,14.4349
Unnamed POI,49.0496,14.4434
Unnamed POI,50.0529,16.2594
Unnamed POI,49.1741,16.1577
Vyhlídka u laviček,50.7011,13.914
Unnamed POI,50.8465,14.3508
Unnamed POI,49.5655,17.007
Unnamed POI,50.079,14.3798
Unnamed POI,48.8946,15.8057
Seifertova vyhlídka,50.4704,15.2919
Unnamed POI,50.2564,17.2045
Unnamed POI,50.7327,14.9836
Unnamed POI,50.0251,13.9129
Bezručova vyhlídka,49.59,18.1589
vyhlídkový altán Mariina skála,49.6552,13.5653
Brousek,50.2273,17.0246
Unnamed POI,50.7084,15.0299
Unnamed POI,50.7088,15.0288
Unnamed POI,50.3866,17.0003
Zřícenina hradu Svrčov,49.5371,17.7476
Heckelovy skály,50.2534,17.1917
Unnamed POI,48.8887,14.3576
Unnamed POI,50.1345,16.8732
Unnamed POI,49.4198,18.3205
Unnamed POI,50.3901,17.0007
Čertova vyhlídka,49.7859,15.0272
vyhlídková věž,49.2602,15.2406
tvrziště Stráž,49.113,16.7185
Unnamed POI,50.0806,14.3982
Unnamed POI,50.6619,14.4976
Unnamed POI,50.6619,14.5005
rozhledna Hnědý vrch,50.6883,15.7071
Výhled Vysoký kámen,50.5353,16.1635
Unnamed POI,50.5026,13.5961
Unnamed POI,50.5044,13.6236
Unnamed POI,50.7683,14.4971
Unnamed POI,50.7093,14.5191
Vyhlídka Ovčín,50.5489,16.2975
Tell-Platte,50.8093,14.4259
Unnamed POI,49.6218,16.1352
Unnamed POI,49.617,16.1315
Unnamed POI,50.4204,14.4647
Unnamed POI,49.5713,18.6738
Unnamed POI,49.0563,13.9799
Unnamed POI,49.0599,13.9907
Unnamed POI,49.4931,16.501
Unnamed POI,49.494,16.5004
Unnamed POI,49.5019,16.512
Unnamed POI,49.5024,16.5118
Výhled z Faltova kopce,50.4567,16.0401
Unnamed POI,50.076,17.0087
Unnamed POI,49.295,16.3352
Unnamed POI,50.273,12.6504
Vyhlídka Myslík,49.6173,18.2612
Unnamed POI,50.0677,17.0975
Unnamed POI,50.3665,15.6438
Unnamed POI,50.0577,14.6398
Unnamed POI,50.57,14.1585
Unnamed POI,50.5841,14.1511
Unnamed POI,50.591,14.1438
Unnamed POI,50.7623,15.0484
Unnamed POI,49.557,17.0827
Unnamed POI,49.524,17.3268
Libníkovická rozhledna,50.2488,15.9938
Unnamed POI,50.1205,14.4163
Rozhledna,50.1206,14.4167
Unnamed POI,50.1207,14.4178
Goethova vyhlídka,50.1854,12.7545
Loučka,49.6254,18.782
Unnamed POI,49.6263,18.7708
Unnamed POI,49.4195,15.0436
vyhlídka na Housle,50.1245,14.3562
Unnamed POI,49.6003,16.5861
Unnamed POI,50.7248,14.6055
Unnamed POI,50.7037,14.5547
Rozhledna Panorama,49.6491,18.2709
Unnamed POI,50.0577,17.0663
bývalá Švýcarská bouda,50.7786,14.654
Unnamed POI,50.519,14.5808
Unnamed POI,50.529,14.5891
Unnamed POI,50.5355,14.6068
Unnamed POI,49.9012,18.347
rozhledna Olšová,49.6617,17.8773
Třesina,49.9645,14.1329
Unnamed POI,49.9647,14.1335
Unnamed POI,49.9502,14.104
Unnamed POI,49.4668,16.7063
Unnamed POI,49.4684,16.6934
Unnamed POI,49.4699,16.6914
Lysý vrch,50.596,16.1527
Unnamed POI,49.7847,14.9979
Unnamed POI,50.5061,13.1544
Unnamed POI,50.5064,13.1543
Unnamed POI,50.0183,13.8765
Rozhledna Na Skalce,50.1443,17.4509
Unnamed POI,50.4302,16.052
Unnamed POI,50.0193,14.4788
Unnamed POI,50.6999,14.6286
Hraběcí stolek,49.5494,16.3459
Unnamed POI,49.4245,15.0146
Rozhledna Bleiberg,50.3673,12.51
Unnamed POI,50.7971,14.6388
Unnamed POI,50.7603,14.4971
Unnamed POI,50.7603,14.4968
Unnamed POI,49.3985,16.6666
Unnamed POI,49.4032,16.6672
Unnamed POI,49.4052,16.666
Unnamed POI,50.0482,13.8886
Unnamed POI,50.3265,17.0718
Unnamed POI,50.0462,16.9387
Rozhledna Šrotík (Maják),49.074,17.4268
Vyhlídka Oldřicha Fencla,48.8436,14.5572
Unnamed POI,49.6807,16.9518
Unnamed POI,49.4055,16.7159
Unnamed POI,49.408,16.7029
Unnamed POI,49.4129,16.734
Unnamed POI,50.178,14.1196
Modré kameny,50.6456,15.781
Osserblick,49.2114,13.1135
Unnamed POI,50.7369,14.4358
Unnamed POI,50.1198,14.4067
Dreisesselblick,48.7719,13.845
"vyhlídka do dálky ""Koňský vrch""",48.776,13.8715
Unnamed POI,48.8681,17.5816
Unnamed POI,49.9677,14.4113
Unnamed POI,49.9714,14.4044
Unnamed POI,49.9696,14.4078
Unnamed POI,49.9655,14.4166
Unnamed POI,49.97,14.4069
Hasičská vyhlídka,49.1715,14.2583
Unnamed POI,50.1263,14.0015
Unnamed POI,49.6499,16.9076
Unnamed POI,49.666,16.9128
Unnamed POI,50.4171,16.1946
Unnamed POI,50.0859,14.3916
Výhled na Plešné jezero,48.7777,13.8584
Unnamed POI,48.8529,16.0471
Unnamed POI,48.8536,16.0464
Unnamed POI,48.8545,16.0453
Unnamed POI,50.0914,14.4684
výhled na Lužické hory,50.7637,14.3774
Unnamed POI,50.7899,14.4833
Unnamed POI,50.7607,14.366
Ornitologická pozorovatelna,49.6531,17.2312
Zatopený lom Trojka,49.6201,15.4106
Zatopený lom Trojka,49.6203,15.4104
Holý vrch,49.6223,15.3978
Unnamed POI,50.0205,14.4747
Unnamed POI,49.1853,16.597
Unnamed POI,49.1854,16.5967
Unnamed POI,49.0874,13.5195
Unnamed POI,50.5144,15.1688
Unnamed POI,50.533,15.0496
val,50.7708,14.384
Unnamed POI,50.8169,15.0706
Unnamed POI,49.3939,18.4304
Unnamed POI,49.3942,18.4285
Unnamed POI,50.0919,14.4052
Unnamed POI,50.6173,14.6965
Unnamed POI,50.6177,14.6978
Belvedér,50.8495,14.2214
Unnamed POI,49.8514,17.2396
Unnamed POI,49.838,17.2455
Unnamed POI,50.5992,14.4659
Unnamed POI,50.554,14.4942
Unnamed POI,50.5892,14.4524
Unnamed POI,50.0764,14.3989
Unnamed POI,50.202,14.8335
vyhlídka Devět mlýnů,48.8109,15.9809
Unnamed POI,50.2063,14.8319
Unnamed POI,50.2035,14.8311
Unnamed POI,50.8249,14.9241
Unnamed POI,50.7797,14.6585
Unnamed POI,50.7835,14.6623
Unnamed POI,48.8438,16.0036
Unnamed POI,48.8465,16.0148
Unnamed POI,48.8471,16.0151
Unnamed POI,48.8478,16.0157
Unnamed POI,48.8578,16.0383
Unnamed POI,48.8595,16.0426
Unnamed POI,50.1876,14.666
Unnamed POI,50.0793,17.2203
Vyhlídkové místo u Honzíkova kříže,49.4608,16.8779
Unnamed POI,49.2332,17.4163
Unnamed POI,50.8022,14.6859
Chlumská hora,50.0055,13.2053
Unnamed POI,50.9576,14.4824
Unnamed POI,49.5318,16.8697
Unnamed POI,49.2967,16.6531
Rozhledna Líský,50.2454,13.9185
Unnamed POI,49.8376,17.2464
Unnamed POI,50.7334,14.5821
Unnamed POI,50.6666,14.7588
Unnamed POI,49.9256,14.3693
Unnamed POI,50.3881,14.0958
Unnamed POI,50.5539,14.9798
Kabačka,49.639,16.2272
Hadí hora,50.3846,12.9347
Unnamed POI,50.1212,13.3113
Unnamed POI,49.9636,14.4338
Unnamed POI,49.9645,14.4293
Unnamed POI,48.8547,17.5717
Unnamed POI,48.8585,17.5498
Unnamed POI,49.5391,14.1781
Unnamed POI,48.8863,17.698
Unnamed POI,48.887,17.6876
Unnamed POI,48.8892,17.6868
Bílý kámen,49.9298,14.6512
Unnamed POI,49.3947,15.5871
Unnamed POI,50.7332,14.5837
Unnamed POI,50.7358,15.7395
Rolandův kámen,50.0813,17.3069
Stará Vodárna,49.2287,13.5066
Smetanova vyhlídka,50.5314,15.3381
Unnamed POI,50.0785,14.3546
Unnamed POI,49.6168,15.3927
Unnamed POI,50.6682,16.2623
rozhledna Hněvín,50.5207,13.6332
Girova,49.5316,18.8001
Unnamed POI,49.5192,16.2705
Kočího kopec,49.6126,16.3157
Unnamed POI,49.2982,17.885
Skála,49.6657,15.3912
Unnamed POI,49.3929,14.1851
Englišova vyhlídka,49.8899,18.0423
myslivecká vyhlídka,50.7765,14.3271
Vyhlídka u Sedlčan,49.634,14.4654
Čertice,48.9356,15.7237
Unnamed POI,50.4381,14.5755
U Spáleného mostu,50.0868,16.3125
Unnamed POI,50.5669,15.1362
Unnamed POI,50.5512,15.177
výhled,50.7613,14.2929
Unnamed POI,49.2974,17.7199
Unnamed POI,49.0729,17.4236
Unnamed POI,50.7651,14.326
"výhled 291,2",50.7621,14.3295
Švédská skála,49.7137,17.7544
Unnamed POI,49.6815,13.7873
Struhalův dub,49.9537,18.1246
Unnamed POI,50.1975,14.3584
velká vyhlídka na Lužické hory,50.7749,14.3108
výhled na Markvartice,50.7768,14.3139
výhled na Markvartice,50.772,14.3126
výhled,50.7613,14.29
Unnamed POI,50.3734,16.9213
Unnamed POI,50.8134,15.3227
Unnamed POI,50.6067,13.3979
ROZHLEDNA /lookout tower,50.0268,15.2014
Radniční věž,50.922,15.0785
Unnamed POI,50.7532,14.289
výhled,50.7578,14.2924
Unnamed POI,50.7878,14.3353
Unnamed POI,48.8119,14.3117
Unnamed POI,50.6575,15.9884
Unnamed POI,50.6545,15.9907
rozhledna Čeřovka (Milohlídka),50.4448,15.3604
rozhl. Pastýřská stěna,50.7801,14.2044
Rozhledna Tábor,50.5092,15.3684
Unnamed POI,48.8107,14.3172
Unnamed POI,48.812,14.3148
Unnamed POI,49.1932,16.6616
Unnamed POI,49.1114,16.9263
Unnamed POI,48.7774,14.5133
Unnamed POI,49.8323,15.6545
Unnamed POI,50.0696,17.0032
Unnamed POI,50.0795,17.0303
Unnamed POI,50.8502,14.539
Unnamed POI,50.7275,14.3215
Unnamed POI,50.85,14.4375
Unnamed POI,50.539,15.237
Lom Hády,49.2186,16.6738
Unnamed POI,50.5405,15.2362
Unnamed POI,49.8832,15.5851
Trávník,50.1517,15.6864
výhled na Lužické hory a Markvartickou kotlinu,50.7959,14.379
Unnamed POI,50.7034,14.2838
Unnamed POI,50.6991,14.2802
"výhled Jedlová, Sokol",50.8237,14.5028
výhled na Chřibskou,50.826,14.5011
Unnamed POI,50.7517,14.387
rozhledna Růženka,50.8441,14.3011
výhled na Růžovský vrch a České Švýcarsko,50.7818,14.3103
Unnamed POI,50.8441,14.3013
Unnamed POI,50.7698,14.4539
Unnamed POI,50.8302,14.4062
Unnamed POI,50.76,14.4747
Unnamed POI,50.8609,14.2679
Unnamed POI,50.4836,14.6376
Unnamed POI,50.7971,14.4953
Unnamed POI,50.7954,14.4989
Unnamed POI,50.7932,14.463
Unnamed POI,50.8069,14.4672
Unnamed POI,49.5585,17.9848
Věž,49.5832,17.9632
Unnamed POI,49.5822,17.9633
Unnamed POI,49.5824,17.9632
Unnamed POI,49.5827,17.9633
Unnamed POI,49.5832,17.9637
Unnamed POI,49.0978,16.2472
Na babách,49.0994,16.2237
Velký kačer,49.1016,16.2459
Velká skála,49.1024,16.2407
Unnamed POI,50.432,12.7529
Vápenka,49.9322,14.5182
kamen s vyhlidkou,49.139,17.2526
Vinice vyhlídka,50.0466,16.0553
Unnamed POI,49.1937,16.5928
Unnamed POI,50.7359,15.7402
Unnamed POI,50.2016,12.7104
Unnamed POI,50.3305,12.5297
Minirozhledna,49.8555,14.8208
Unnamed POI,50.1329,12.6411
Unnamed POI,50.0814,14.4101
Unnamed POI,49.6971,18.2076
Unnamed POI,49.6981,18.2075
Rozhledna Zadov,49.0615,13.6298
Rýdův kopec Děbolín,49.1591,14.9396
Unnamed POI,48.8872,14.3559
Unnamed POI,49.513,18.2971
Boží skála,49.8902,14.5021
Unnamed POI,50.5275,14.0177
Unnamed POI,49.7383,13.6582
Unnamed POI,49.739,13.6524
Na Vinici,50.0442,15.2335
Unnamed POI,49.6459,18.2878
Unnamed POI,49.5463,18.4493
Unnamed POI,48.8674,16.6512
Unnamed POI,50.1184,13.8802
Unnamed POI,50.1186,13.8816
Unnamed POI,50.1315,13.8988
Unnamed POI,50.1311,13.8991
Unnamed POI,48.8994,14.1709
"Kralovecky Spicak, Karkonosze",50.6663,15.9987
Unnamed POI,50.6629,16.2656
Unnamed POI,50.6049,16.4007
Unnamed POI,50.7638,14.562
Unnamed POI,49.8485,18.3254
Malý Tok - Vyhlídka,49.6536,13.8459
Unnamed POI,50.3838,14.9171
Unnamed POI,50.627,16.1737
Unnamed POI,50.6225,16.1745
Unnamed POI,49.2625,16.7586
Unnamed POI,50.1232,14.3938
Unnamed POI,49.002,16.3179
Unnamed POI,49.813,14.1082
Vyhlídka na Konopiště,49.771,14.6141
Unnamed POI,50.3466,16.1512
Unnamed POI,49.9525,14.3962
Unnamed POI,49.9576,14.4068
Unnamed POI,50.0163,14.3606
Unnamed POI,49.1981,13.2491
Unnamed POI,49.3739,16.1551
Unnamed POI,49.5001,18.3623
Unnamed POI,50.1908,14.3775
Unnamed POI,50.1722,14.3492
Kamýcká vyhlídka,50.1552,14.3081
Unnamed POI,49.2411,18.0924
Unnamed POI,49.7373,17.339
Unnamed POI,49.739,17.4112
Rozhledna Brodek,49.483,17.3486
Claryho kříž,48.9063,15.8224
Unnamed POI,49.9974,14.308
Unnamed POI,50.4661,14.3868
Unnamed POI,49.9006,14.3733
Unnamed POI,49.8712,14.9104
Unnamed POI,48.6728,14.2868
Unnamed POI,50.1831,14.3629
Unnamed POI,49.383,12.7836
Unnamed POI,49.9755,16.3279
Unnamed POI,49.9182,14.0087
Unnamed POI,49.2557,16.756
Unnamed POI,50.8168,14.7127
Unnamed POI,49.1661,13.5647
Unnamed POI,49.5764,16.3887
Unnamed POI,49.0292,13.5863
Unnamed POI,49.0294,13.588
Unnamed POI,49.881,12.7993
Unnamed POI,50.8169,14.7301
Unnamed POI,50.8181,14.7318
Unnamed POI,50.7658,14.6062
Unnamed POI,50.0591,14.1184
Unnamed POI,49.8549,14.4099
Vyhlídka na Kaňon,49.8389,15.9712
Unnamed POI,50.2592,17.2056
Unnamed POI,49.4756,16.6787
Unnamed POI,49.4704,16.6488
Unnamed POI,49.4825,16.6636
Unnamed POI,49.4788,16.6663
Unnamed POI,49.4505,16.5876
Unnamed POI,49.4296,16.6062
Unnamed POI,49.4394,16.597
Unnamed POI,49.1204,17.2397
Unnamed POI,49.1381,17.2168
Čákova vyhlídka,49.6552,13.8175
Unnamed POI,50.78,14.9088
Vyhlídka Svatopluka Čecha,50.5361,15.2435
Unnamed POI,50.1699,14.4048
Unnamed POI,48.7394,14.5265
Unnamed POI,50.1807,14.3572
Unnamed POI,50.1721,14.3679
U Krizove Cesty,49.8624,17.8846
Unnamed POI,50.0279,17.0637
Cimrmanova nejnižší rozhledna,50.6126,15.3604
Unnamed POI,49.1323,16.4031
Unnamed POI,50.3105,17.1116
Roztylská vyhlídka,50.0394,14.484
Unnamed POI,48.9584,13.9288
Unnamed POI,48.959,13.9288
Unnamed POI,50.0784,14.4023
Unnamed POI,50.1269,14.4433
Unnamed POI,50.0242,15.7893
Krásná vyhlídka,50.4811,16.2882
Unnamed POI,50.4898,16.2734
Unnamed POI,49.8981,14.5054
Unnamed POI,50.0086,13.7709
Unnamed POI,50.0067,13.7672
Unnamed POI,49.877,16.7769
Unnamed POI,48.9643,16.8128
Unnamed POI,49.8509,13.4431
Unnamed POI,50.0733,14.2485
Unnamed POI,49.9125,14.3903
Unnamed POI,49.9077,14.4019
Rozhledna Milada na Lichnici,49.8795,15.5864
Unnamed POI,50.0417,14.386
Unnamed POI,49.5659,17.9816
Unnamed POI,49.5693,17.9881
Unnamed POI,49.5703,17.992
Unnamed POI,49.5743,18.0014
Unnamed POI,49.1636,13.4528
Unnamed POI,49.1541,13.4306
Unnamed POI,50.1336,14.3972
Unnamed POI,49.9652,14.4013
Unnamed POI,49.7875,16.1893
Vyhlídka na zvonici,49.492,18.2227
Vyhlídka od hotelu Radegast,49.4891,18.2252
Unnamed POI,49.4836,18.2556
Unnamed POI,49.7281,13.867
Unnamed POI,49.7649,13.9289
výhled na Benešov,50.7441,14.3111
Krásná vyhlídka,50.356,13.9712
Unnamed POI,49.1579,13.4176
Unnamed POI,50.8638,14.3812
Unnamed POI,50.8644,14.3795
Unnamed POI,50.8006,14.4768
Pekelný kopec,49.1829,15.8502
Unnamed POI,49.9046,14.6294
Unnamed POI,50.1588,15.2734
Unnamed POI,49.6539,16.1554
Unnamed POI,50.1132,14.3772
Vyhlídka Zámky,50.144,14.4001
Unnamed POI,49.9424,14.3987
Unnamed POI,49.9427,14.3983
Unnamed POI,49.941,14.3977
Unnamed POI,49.9399,14.3961
Unnamed POI,49.9394,14.3952
Unnamed POI,49.8859,14.6096
Unnamed POI,50.4952,15.1047
Unnamed POI,49.1332,17.2278
Unnamed POI,49.6117,18.0931
Unnamed POI,50.7036,14.5564
Unnamed POI,50.7041,14.5494
Liebeshöhe,49.2121,13.1907
Unnamed POI,49.0989,16.3988
Zlatý vrch,50.0886,12.3746
Unnamed POI,48.7868,14.582
Unnamed POI,48.789,14.5832
Unnamed POI,50.216,12.8835
U Tří Líp,49.1355,15.6731
Mařenka,49.1707,15.703
František,49.141,15.6484
Nad Doly,49.7664,16.5834
Unnamed POI,49.6312,17.3383
Unnamed POI,50.0193,14.1122
Unnamed POI,50.0193,14.1164
Unnamed POI,49.8748,14.24
Unnamed POI,50.7379,14.4737
Unnamed POI,50.7883,14.7988
Unnamed POI,50.0007,16.2907
Unnamed POI,50.0007,16.2901
Výrovka,49.3498,16.6788
Vyhlídka Žimrovická skála,49.8611,17.8587
Unnamed POI,49.8239,14.5209
Unnamed POI,48.8018,14.3165
Unnamed POI,50.0583,14.109
Unnamed POI,48.9193,14.4985
Unnamed POI,50.0985,13.3699
Unnamed POI,49.0701,13.4908
Unnamed POI,49.8985,14.4022
Unnamed POI,48.8083,14.2462
Unnamed POI,49.3346,13.2294
Rozhledna Hostovice,49.1932,13.7589
Alšova vyhlídka,50.1486,14.3671
Unnamed POI,50.1448,14.3638
Unnamed POI,50.1459,14.3651
Unnamed POI,50.1424,14.3602
Unnamed POI,50.3089,17.1147
Unnamed POI,49.1915,16.5188
Unnamed POI,49.8375,17.9058
Prchalovská vyhlídka,49.6442,18.1112
Rozhledna,49.1661,13.7976
Unnamed POI,50.543,14.0095
Unnamed POI,50.576,14.015
Unnamed POI,50.5832,14.0176
Unnamed POI,50.607,14.0361
Vaňovská Skála,50.6199,14.0545
Unnamed POI,48.7409,14.7241
Unnamed POI,50.8074,14.4681
Unnamed POI,50.2404,17.1892
Skautská vyhlídka,49.2005,16.6485
Vyhlídka Bohumila Hrabala,49.2009,16.6484
Unnamed POI,50.2832,17.2499
Unnamed POI,49.9692,14.4146
Unnamed POI,49.1897,16.6725
Unnamed POI,49.1906,16.6757
Unnamed POI,49.1388,17.2524
Jardova vyhlídka,49.1397,17.738
Unnamed POI,49.9796,14.0466
Unnamed POI,50.8142,14.3737
Unnamed POI,50.8178,14.3822
Unnamed POI,50.1492,17.1366
Unnamed POI,50.8255,14.8132
Unnamed POI,50.8342,14.8087
Unnamed POI,50.8349,14.8077
Unnamed POI,50.8333,15.2314
Unnamed POI,50.3056,17.2442
Unnamed POI,50.2041,17.3261
Rabštejnská vyhlídka,50.7272,14.6569
Unnamed POI,50.731,14.6812
výhled na Českosaské Švýcarsko,50.7809,14.4009
Unnamed POI,49.8409,15.6471
Unnamed POI,49.1289,17.2329
Unnamed POI,50.0811,14.4511
Na Nebičku,48.7997,14.0562
Unnamed POI,49.2306,14.4097
Sedlo Lysé hory,50.7523,15.5197
Unnamed POI,49.471,16.4278
Unnamed POI,49.4447,17.9492
Unnamed POI,49.4448,17.9497
Unnamed POI,50.7279,15.1519
Unnamed POI,50.0936,14.4127
Unnamed POI,49.6939,18.1033
Unnamed POI,49.414,15.5342
Unnamed POI,50.2378,17.1765
Nad Solvayovým lomem,50.7557,14.9161
Čertík,50.5251,15.071
Unnamed POI,50.5125,13.9128
Unnamed POI,50.5546,13.9313
Unnamed POI,49.1947,16.601
Unnamed POI,50.7822,14.4032
